T,N,M,Classification,DescY,DescR,DescM,Stage
ANY,ANY,M1,ANY,ANY,ANY,ANY,IV
T0,N0,M0,ANY,ANY,ANY,ANY,I
T0,N1,M0,ANY,ANY,ANY,ANY,I
T1,N0,M0,ANY,ANY,ANY,ANY,I
T1,N1,M0,ANY,ANY,ANY,ANY,I
T2,N0,M0,ANY,ANY,ANY,ANY,I
T2,N1,M0,ANY,ANY,ANY,ANY,I
T0,N2,M0,ANY,ANY,ANY,ANY,II
T1,N2,M0,ANY,ANY,ANY,ANY,II
T2,N2,M0,ANY,ANY,ANY,ANY,II
T3,N0,M0,ANY,ANY,ANY,ANY,II
T3,N1,M0,ANY,ANY,ANY,ANY,II
T4,N0,M0,ANY,ANY,ANY,ANY,II
T4,N1,M0,ANY,ANY,ANY,ANY,II
T3,N2,M0,ANY,ANY,ANY,ANY,III
T4,N2,M0,ANY,ANY,ANY,ANY,III
